sample_id,position,original_pairing_indicator,paired_indicator_prediction,unpaired_indicator_prediction,delta
121,-15,1,0.8811172246932983,0.8789882659912109,0.0021289587020874023
124,-15,1,0.9961330890655518,0.9960066676139832,0.00012642145156860352
125,-15,1,0.7471290230751038,0.7514163851737976,-0.004287362098693848
127,-15,0,0.812176525592804,0.8108969926834106,0.0012795329093933105
129,-15,1,0.7473377585411072,0.7300851345062256,0.017252624034881592
132,-15,1,0.7599326968193054,0.742708683013916,0.017224013805389404
134,-15,1,0.9620680212974548,0.9598935842514038,0.0021744370460510254
136,-15,1,0.9593511819839478,0.9588510394096375,0.0005001425743103027
138,-15,1,0.9880062937736511,0.9850522875785828,0.0029540061950683594
139,-15,1,0.9977832436561584,0.9977549910545349,2.8252601623535156e-05
141,-15,1,0.9989523887634277,0.9988288283348083,0.00012356042861938477
142,-15,1,0.9824730157852173,0.9824202060699463,5.2809715270996094e-05
143,-15,1,0.9979623556137085,0.9980944991111755,-0.00013214349746704102
145,-15,0,0.8101136088371277,0.8110702037811279,-0.0009565949440002441
146,-15,1,0.9978000521659851,0.9978570342063904,-5.698204040527344e-05
151,-15,1,0.9899189472198486,0.9899441003799438,-2.5153160095214844e-05
153,-15,1,0.9411581158638,0.9319233298301697,0.009234786033630371
154,-15,0,0.9977228045463562,0.9977292418479919,-6.4373016357421875e-06
158,-15,1,0.9861831665039062,0.986718475818634,-0.0005353093147277832
162,-15,1,0.997616171836853,0.9974929094314575,0.0001232624053955078
163,-15,1,0.8260748386383057,0.8258740901947021,0.00020074844360351562
167,-15,1,0.9649637937545776,0.9641294479370117,0.000834345817565918
171,-15,1,0.9990652203559875,0.998813271522522,0.00025194883346557617
172,-15,1,0.9120010733604431,0.9117698073387146,0.00023126602172851562
174,-15,1,0.9894015192985535,0.9891759753227234,0.00022554397583007812
175,-15,0,0.9203608632087708,0.9104243516921997,0.009936511516571045
177,-15,1,0.9945986270904541,0.9945012331008911,9.739398956298828e-05
178,-15,1,0.9704980850219727,0.9702263474464417,0.00027173757553100586
180,-15,1,0.7800048589706421,0.7650679349899292,0.01493692398071289
185,-15,1,0.8912471532821655,0.8615631461143494,0.029684007167816162
186,-15,1,0.981549859046936,0.9825757741928101,-0.0010259151458740234
187,-15,1,0.9922896027565002,0.9918596148490906,0.00042998790740966797
189,-15,1,0.994515597820282,0.9947066903114319,-0.00019109249114990234
190,-15,1,0.894027590751648,0.8937876224517822,0.00023996829986572266
192,-15,1,0.8199832439422607,0.8210849165916443,-0.001101672649383545
194,-15,1,0.9878930449485779,0.9878432750701904,4.976987838745117e-05
195,-15,1,0.9968020915985107,0.9966701865196228,0.00013190507888793945
198,-15,1,0.9672824144363403,0.9645336270332336,0.0027487874031066895
199,-15,1,0.992737352848053,0.9916117191314697,0.001125633716583252
202,-15,1,0.9717327356338501,0.971632182598114,0.00010055303573608398
204,-15,1,0.9930118918418884,0.9932276606559753,-0.00021576881408691406
205,-15,1,0.9910997748374939,0.9911553859710693,-5.561113357543945e-05
206,-15,0,0.919196367263794,0.9220051765441895,-0.002808809280395508
208,-15,0,0.9984069466590881,0.9984728693962097,-6.592273712158203e-05
213,-15,1,0.9730801582336426,0.9729809761047363,9.918212890625e-05
217,-15,0,0.9993945360183716,0.999384880065918,9.655952453613281e-06
218,-15,1,0.9901154041290283,0.9898161888122559,0.00029921531677246094
220,-15,1,0.9286218285560608,0.9315445423126221,-0.0029227137565612793
221,-15,1,0.992828905582428,0.9928126931190491,1.621246337890625e-05
222,-15,1,0.9992918968200684,0.9992457628250122,4.6133995056152344e-05
225,-15,1,0.9362021088600159,0.9351248741149902,0.0010772347450256348
227,-15,1,0.99912029504776,0.999133288860321,-1.2993812561035156e-05
230,-15,1,0.9930663108825684,0.9931212067604065,-5.4895877838134766e-05
231,-15,0,0.9127324223518372,0.8965269327163696,0.01620548963546753
232,-15,1,0.9738659858703613,0.9747278094291687,-0.000861823558807373
234,-15,1,0.8713397979736328,0.8732932806015015,-0.0019534826278686523
236,-15,1,0.7934592366218567,0.7892303466796875,0.0042288899421691895
237,-15,1,0.9352205991744995,0.9351280331611633,9.256601333618164e-05
239,-15,1,0.998522937297821,0.99856036901474,-3.743171691894531e-05
241,-15,1,0.9799781441688538,0.9798347353935242,0.00014340877532958984
242,-15,0,0.9978871941566467,0.9978736639022827,1.3530254364013672e-05
243,-15,1,0.98536217212677,0.9857394099235535,-0.00037723779678344727
245,-15,1,0.9122730493545532,0.9126366376876831,-0.0003635883331298828
247,-15,0,0.9777714014053345,0.9764996767044067,0.0012717247009277344
249,-15,1,0.9158955812454224,0.9178483486175537,-0.0019527673721313477
250,-15,1,0.9852433204650879,0.9854839444160461,-0.00024062395095825195
251,-15,1,0.9973893761634827,0.9974809288978577,-9.1552734375e-05
259,-15,1,0.9954419136047363,0.9954943656921387,-5.245208740234375e-05
261,-15,1,0.984730064868927,0.9845306873321533,0.00019937753677368164
263,-15,0,0.9369974136352539,0.9190627336502075,0.017934679985046387
269,-15,1,0.7090147733688354,0.7112278938293457,-0.002213120460510254
271,-15,1,0.9974440336227417,0.9974077343940735,3.629922866821289e-05
274,-15,0,0.7895413637161255,0.798051118850708,-0.00850975513458252
275,-15,1,0.9321778416633606,0.9314379096031189,0.0007399320602416992
276,-15,1,0.8637909889221191,0.8663793206214905,-0.002588331699371338
278,-15,1,0.8546732068061829,0.8668562769889832,-0.012183070182800293
279,-15,1,0.998917818069458,0.9989192485809326,-1.430511474609375e-06
287,-15,1,0.9584515690803528,0.9565467834472656,0.0019047856330871582
291,-15,1,0.9680686593055725,0.9688329100608826,-0.0007642507553100586
294,-15,1,0.9970388412475586,0.9970415234565735,-2.682209014892578e-06
295,-15,1,0.9412782788276672,0.9409623742103577,0.0003159046173095703
300,-15,1,0.9994227886199951,0.9994213581085205,1.430511474609375e-06
301,-15,1,0.9299593567848206,0.9231420755386353,0.006817281246185303
311,-15,1,0.990858256816864,0.9906775951385498,0.00018066167831420898
312,-15,1,0.9993351101875305,0.9993556141853333,-2.0503997802734375e-05
313,-15,1,0.9017230868339539,0.8934446573257446,0.008278429508209229
317,-15,1,0.9948293566703796,0.9949801564216614,-0.00015079975128173828
321,-15,1,0.9995983242988586,0.9995724558830261,2.586841583251953e-05
325,-15,1,0.9474697113037109,0.949354350566864,-0.0018846392631530762
326,-15,1,0.9586048126220703,0.9563689827919006,0.0022358298301696777
327,-15,0,0.9673691391944885,0.9667844772338867,0.0005846619606018066
332,-15,1,0.8964078426361084,0.895127534866333,0.0012803077697753906
334,-15,1,0.9137759208679199,0.9095945954322815,0.004181325435638428
337,-15,0,0.9891089200973511,0.9882461428642273,0.0008627772331237793
338,-15,0,0.9057044982910156,0.9159312844276428,-0.010226786136627197
342,-15,1,0.8273856043815613,0.7993606925010681,0.028024911880493164
346,-15,1,0.9350521564483643,0.9319718480110168,0.003080308437347412
347,-15,1,0.9737686514854431,0.9735804796218872,0.0001881718635559082
351,-15,1,0.8571163415908813,0.8570663332939148,5.0008296966552734e-05
352,-15,1,0.9902641773223877,0.9898084998130798,0.00045567750930786133
354,-15,0,0.9971458315849304,0.9962561130523682,0.0008897185325622559
356,-15,0,0.9465472102165222,0.9380178451538086,0.008529365062713623
357,-15,1,0.7280406355857849,0.727353036403656,0.0006875991821289062
358,-15,1,0.9961860775947571,0.9961866736412048,-5.960464477539062e-07
361,-15,1,0.9877080917358398,0.9867110848426819,0.000997006893157959
363,-15,1,0.7140976190567017,0.7040607333183289,0.010036885738372803
365,-15,1,0.9793241024017334,0.9803469181060791,-0.0010228157043457031
366,-15,1,0.8206494450569153,0.8268130421638489,-0.006163597106933594
371,-15,1,0.9797160625457764,0.9779706597328186,0.0017454028129577637
372,-15,1,0.7712152004241943,0.765700101852417,0.005515098571777344
373,-15,1,0.9996609687805176,0.9996721744537354,-1.1205673217773438e-05
374,-15,1,0.9938852190971375,0.9937904477119446,9.47713851928711e-05
375,-15,1,0.9458426237106323,0.944157063961029,0.0016855597496032715
377,-15,1,0.93196702003479,0.9318704009056091,9.66191291809082e-05
378,-15,1,0.9878175854682922,0.9874275922775269,0.00038999319076538086
379,-15,0,0.9086849689483643,0.9003844261169434,0.008300542831420898
381,-15,1,0.9996423721313477,0.9996610879898071,-1.8715858459472656e-05
383,-15,1,0.9919899106025696,0.9924429059028625,-0.00045299530029296875
387,-15,1,0.9678863286972046,0.9654801487922668,0.002406179904937744
392,-15,1,0.9086145162582397,0.913751482963562,-0.005136966705322266
394,-15,1,0.8943853974342346,0.8901076912879944,0.004277706146240234
396,-15,1,0.9699933528900146,0.970030665397644,-3.731250762939453e-05
400,-15,1,0.9955161213874817,0.9956067204475403,-9.059906005859375e-05
401,-15,1,0.8342075943946838,0.8359375,-0.0017299056053161621
402,-15,1,0.7681276202201843,0.7715808749198914,-0.0034532546997070312
404,-15,0,0.9672389626502991,0.9586251974105835,0.008613765239715576
405,-15,0,0.8925904631614685,0.8832799792289734,0.009310483932495117
406,-15,0,0.9601637721061707,0.9555963277816772,0.004567444324493408
407,-15,1,0.9996411800384521,0.9996076226234436,3.355741500854492e-05
411,-15,1,0.94941645860672,0.9427696466445923,0.0066468119621276855
412,-15,1,0.9819785952568054,0.9819460511207581,3.254413604736328e-05
416,-15,1,0.9933040738105774,0.9928741455078125,0.0004299283027648926
424,-15,1,0.9676868319511414,0.9666047692298889,0.0010820627212524414
429,-15,1,0.991367518901825,0.9915170669555664,-0.00014954805374145508
430,-15,1,0.9862509965896606,0.9864126443862915,-0.00016164779663085938
431,-15,1,0.9980670809745789,0.9983331561088562,-0.00026607513427734375
432,-15,1,0.9805025458335876,0.9804077744483948,9.47713851928711e-05
437,-15,0,0.8107959032058716,0.7971817255020142,0.013614177703857422
438,-15,1,0.9995531439781189,0.9995797276496887,-2.658367156982422e-05
440,-15,1,0.9976089000701904,0.9976621866226196,-5.328655242919922e-05
442,-15,1,0.7237474918365479,0.7230634093284607,0.0006840825080871582
444,-15,1,0.9991095662117004,0.9990611672401428,4.839897155761719e-05
446,-15,1,0.9799479246139526,0.9796620607376099,0.00028586387634277344
447,-15,0,0.9985859394073486,0.9984626770019531,0.0001232624053955078
451,-15,1,0.975456953048706,0.9752302765846252,0.00022667646408081055
452,-15,0,0.9906426072120667,0.9908857345581055,-0.00024312734603881836
457,-15,1,0.9974326491355896,0.9974032044410706,2.944469451904297e-05
458,-15,1,0.9999393224716187,0.9999394416809082,-1.1920928955078125e-07
459,-15,1,0.9964853525161743,0.9963155388832092,0.0001698136329650879
460,-15,1,0.9876476526260376,0.9879288077354431,-0.0002811551094055176
462,-15,1,0.9830350875854492,0.9828113317489624,0.0002237558364868164
465,-15,1,0.9984365105628967,0.9984791874885559,-4.267692565917969e-05
466,-15,1,0.9973505735397339,0.9974702596664429,-0.00011968612670898438
467,-15,1,0.9970399737358093,0.9969647526741028,7.522106170654297e-05
468,-15,1,0.7016329169273376,0.7000664472579956,0.001566469669342041
471,-15,1,0.8963309526443481,0.910252034664154,-0.013921082019805908
473,-15,0,0.9887707233428955,0.9889211654663086,-0.00015044212341308594
474,-15,1,0.8643764853477478,0.871494710445404,-0.00711822509765625
476,-15,1,0.9983136653900146,0.9982981085777283,1.5556812286376953e-05
477,-15,1,0.9699707627296448,0.9703263640403748,-0.00035560131072998047
479,-15,1,0.9230695962905884,0.921683669090271,0.0013859272003173828
482,-15,0,0.7813414335250854,0.7765690088272095,0.0047724246978759766
484,-15,1,0.9525459408760071,0.954841136932373,-0.002295196056365967
490,-15,1,0.7258497476577759,0.722948431968689,0.002901315689086914
491,-15,0,0.9982573390007019,0.9983755350112915,-0.00011819601058959961
493,-15,1,0.8956731557846069,0.9186547994613647,-0.022981643676757812
494,-15,0,0.9949721097946167,0.9942915439605713,0.0006805658340454102
498,-15,1,0.9816602468490601,0.9839712977409363,-0.0023110508918762207
499,-15,0,0.99918133020401,0.9991469383239746,3.439188003540039e-05
500,-15,0,0.9796169400215149,0.9796111583709717,5.781650543212891e-06
501,-15,1,0.8116539716720581,0.8182125687599182,-0.006558597087860107
502,-15,0,0.9701820015907288,0.9705191850662231,-0.00033718347549438477
504,-15,1,0.9676817655563354,0.9630593657493591,0.004622399806976318
505,-15,1,0.9993212223052979,0.9993649125099182,-4.369020462036133e-05
508,-15,1,0.8117085099220276,0.8134323954582214,-0.0017238855361938477
509,-15,0,0.9788419604301453,0.9798871278762817,-0.0010451674461364746
510,-15,0,0.7729508280754089,0.7517414093017578,0.021209418773651123
512,-15,1,0.9425546526908875,0.943731427192688,-0.0011767745018005371
515,-15,1,0.7851009964942932,0.7909032702445984,-0.005802273750305176
520,-15,1,0.9941277503967285,0.9937463998794556,0.0003813505172729492
522,-15,1,0.9430375099182129,0.9449150562286377,-0.0018775463104248047
524,-15,1,0.7881840467453003,0.790748119354248,-0.002564072608947754
527,-15,1,0.9989125728607178,0.9989284873008728,-1.5914440155029297e-05
528,-15,1,0.996878981590271,0.9968942403793335,-1.52587890625e-05
531,-15,1,0.9914210438728333,0.9916821122169495,-0.00026106834411621094
532,-15,1,0.9384419918060303,0.9405354261398315,-0.0020934343338012695
533,-15,1,0.8583152294158936,0.8604095578193665,-0.0020943284034729004
534,-15,1,0.9931615591049194,0.9927923679351807,0.00036919116973876953
536,-15,1,0.9944931268692017,0.9944625496864319,3.057718276977539e-05
537,-15,1,0.9833340048789978,0.9825974106788635,0.0007365942001342773
539,-15,1,0.9506217837333679,0.9511400461196899,-0.0005182623863220215
542,-15,1,0.90863037109375,0.9077202677726746,0.0009101033210754395
543,-15,1,0.9476221203804016,0.9481446146965027,-0.0005224943161010742
545,-15,1,0.9710063338279724,0.9716436862945557,-0.000637352466583252
546,-15,0,0.9676895141601562,0.9676445126533508,4.500150680541992e-05
550,-15,1,0.8920878171920776,0.8969371318817139,-0.0048493146896362305
552,-15,1,0.982591450214386,0.9818407893180847,0.0007506608963012695
555,-15,1,0.999592125415802,0.9995847344398499,7.3909759521484375e-06
560,-15,1,0.9931632280349731,0.9931556582450867,7.569789886474609e-06
565,-15,1,0.7316153645515442,0.7336376905441284,-0.0020223259925842285
568,-15,1,0.8575104475021362,0.8594653010368347,-0.0019548535346984863
578,-15,1,0.9610099792480469,0.9589696526527405,0.0020403265953063965
579,-15,1,0.9689263701438904,0.9685475826263428,0.0003787875175476074
580,-15,0,0.9445228576660156,0.9491207003593445,-0.004597842693328857
584,-15,1,0.9568028450012207,0.9542953372001648,0.002507507801055908
586,-15,1,0.9914036393165588,0.9918038845062256,-0.00040024518966674805
589,-15,0,0.9740794897079468,0.9749121069908142,-0.0008326172828674316
592,-15,1,0.9864598512649536,0.9863972067832947,6.264448165893555e-05
595,-15,1,0.9834387898445129,0.9830406308174133,0.0003981590270996094
601,-15,0,0.769106388092041,0.7788181304931641,-0.009711742401123047
602,-15,1,0.9999114274978638,0.9999178647994995,-6.4373016357421875e-06
603,-15,1,0.8685727715492249,0.8671210408210754,0.001451730728149414
605,-15,1,0.9752665758132935,0.9758383631706238,-0.0005717873573303223
606,-15,0,0.9647649526596069,0.962335467338562,0.002429485321044922
607,-15,1,0.9674296975135803,0.9673601984977722,6.949901580810547e-05
608,-15,1,0.9438343644142151,0.9399890303611755,0.0038453340530395508
610,-15,1,0.9981968998908997,0.9982079267501831,-1.1026859283447266e-05
613,-15,1,0.9785436987876892,0.9795753359794617,-0.001031637191772461
614,-15,0,0.9240869283676147,0.9277404546737671,-0.0036535263061523438
616,-15,1,0.9896665811538696,0.9902234673500061,-0.0005568861961364746
617,-15,1,0.9150187373161316,0.9004893898963928,0.01452934741973877
618,-15,1,0.9988803267478943,0.998826801776886,5.352497100830078e-05
621,-15,1,0.9893059134483337,0.9890204071998596,0.0002855062484741211
625,-15,1,0.8357402086257935,0.8368615508079529,-0.0011213421821594238
627,-15,1,0.9671301245689392,0.9674423933029175,-0.0003122687339782715
628,-15,1,0.9966872334480286,0.9967625141143799,-7.528066635131836e-05
629,-15,0,0.9692903757095337,0.9698169231414795,-0.0005265474319458008
632,-15,1,0.7371824383735657,0.7346915602684021,0.0024908781051635742
635,-15,1,0.780695378780365,0.7813584208488464,-0.0006630420684814453
636,-15,1,0.9903371334075928,0.9909221529960632,-0.000585019588470459
637,-15,1,0.9968675971031189,0.9969099164009094,-4.2319297790527344e-05
638,-15,1,0.9576658606529236,0.9561489224433899,0.0015169382095336914
645,-15,0,0.9949177503585815,0.9947579503059387,0.00015980005264282227
646,-15,1,0.9831565022468567,0.9836227297782898,-0.00046622753143310547
649,-15,1,0.9922122955322266,0.9916201829910278,0.0005921125411987305
650,-15,0,0.892055869102478,0.8849471807479858,0.0071086883544921875
651,-15,1,0.9819058179855347,0.9798370003700256,0.002068817615509033
657,-15,1,0.9974480867385864,0.9974697828292847,-2.1696090698242188e-05
658,-15,1,0.9492536783218384,0.957062840461731,-0.007809162139892578
660,-15,1,0.9111640453338623,0.8974614143371582,0.013702630996704102
667,-15,1,0.9870477318763733,0.9874030351638794,-0.0003553032875061035
670,-15,1,0.9381279945373535,0.9391953349113464,-0.00106734037399292
674,-15,1,0.9894182085990906,0.9869304895401001,0.0024877190589904785
676,-15,1,0.9906113743782043,0.9889857769012451,0.0016255974769592285
677,-15,1,0.784309983253479,0.7851753234863281,-0.0008653402328491211
678,-15,1,0.7719420790672302,0.7714910507202148,0.00045102834701538086
679,-15,1,0.9974337220191956,0.9974908828735352,-5.716085433959961e-05
681,-15,1,0.969111979007721,0.968871533870697,0.00024044513702392578
687,-15,1,0.9831423759460449,0.982894241809845,0.00024813413619995117
688,-15,1,0.9861955642700195,0.986383318901062,-0.00018775463104248047
691,-15,1,0.9894505143165588,0.9888641834259033,0.0005863308906555176
693,-15,1,0.9968012571334839,0.9968460202217102,-4.476308822631836e-05
700,-15,1,0.9207432270050049,0.9112536907196045,0.00948953628540039
703,-15,0,0.9771236181259155,0.9813939332962036,-0.004270315170288086
705,-15,1,0.8628590703010559,0.8621332049369812,0.000725865364074707
706,-15,1,0.9582288265228271,0.9570325016975403,0.0011963248252868652
707,-15,1,0.9912262558937073,0.9913665652275085,-0.00014030933380126953
708,-15,1,0.9289184212684631,0.9265280365943909,0.0023903846740722656
710,-15,1,0.9651919603347778,0.9652185440063477,-2.658367156982422e-05
715,-15,0,0.7325391173362732,0.744796872138977,-0.012257754802703857
718,-15,1,0.9222880005836487,0.9215514063835144,0.0007365942001342773
719,-15,1,0.9991770386695862,0.9992024302482605,-2.5391578674316406e-05
721,-15,1,0.9945986270904541,0.994602620601654,-3.993511199951172e-06
723,-15,1,0.7224732637405396,0.7246590852737427,-0.002185821533203125
724,-15,1,0.9435020685195923,0.9432120323181152,0.0002900362014770508
726,-15,1,0.775396466255188,0.7743345499038696,0.0010619163513183594
730,-15,1,0.9953687191009521,0.9953582882881165,1.043081283569336e-05
731,-15,1,0.9639277458190918,0.9646727442741394,-0.0007449984550476074
732,-15,1,0.7621538043022156,0.7671480774879456,-0.0049942731857299805
734,-15,0,0.9963635802268982,0.9965852499008179,-0.00022166967391967773
735,-15,1,0.9871132969856262,0.9858978986740112,0.0012153983116149902
736,-15,1,0.9422811269760132,0.9412933588027954,0.0009877681732177734
737,-15,1,0.968824565410614,0.9672213196754456,0.001603245735168457
738,-15,1,0.9760161638259888,0.9758239388465881,0.00019222497940063477
744,-15,0,0.998566210269928,0.9986384510993958,-7.224082946777344e-05
748,-15,1,0.9812712073326111,0.9812188744544983,5.233287811279297e-05
756,-15,1,0.9718009233474731,0.9713394641876221,0.0004614591598510742
758,-15,1,0.9961628913879395,0.9956780076026917,0.00048488378524780273
759,-15,0,0.9730591773986816,0.9718879461288452,0.0011712312698364258
761,-15,1,0.9948516488075256,0.9947473406791687,0.0001043081283569336
762,-15,1,0.9842724800109863,0.9858058094978333,-0.0015333294868469238
767,-15,1,0.7180616855621338,0.7182848453521729,-0.0002231597900390625
769,-15,1,0.9929261207580566,0.9929437041282654,-1.7583370208740234e-05
770,-15,1,0.9095593094825745,0.9108916521072388,-0.0013323426246643066
772,-15,1,0.877014696598053,0.870481550693512,0.006533145904541016
775,-15,1,0.9991540908813477,0.9991471767425537,6.9141387939453125e-06
777,-15,0,0.9761666655540466,0.9764919877052307,-0.00032532215118408203
779,-15,0,0.8812511563301086,0.8840631246566772,-0.0028119683265686035
780,-15,1,0.8660685420036316,0.8634602427482605,0.0026082992553710938
781,-15,1,0.9851579070091248,0.9855682253837585,-0.00041031837463378906
784,-15,1,0.995187520980835,0.9950254559516907,0.0001620650291442871
789,-15,1,0.9184197187423706,0.9161097407341003,0.0023099780082702637
790,-15,1,0.7151005268096924,0.6925842761993408,0.022516250610351562
792,-15,1,0.9942651391029358,0.9943302869796753,-6.514787673950195e-05
795,-15,1,0.9973734617233276,0.9973449110984802,2.855062484741211e-05
796,-15,0,0.9706238508224487,0.9716159105300903,-0.0009920597076416016
797,-15,1,0.9966088533401489,0.9967136383056641,-0.00010478496551513672
798,-15,1,0.9929037690162659,0.9912978410720825,0.0016059279441833496
799,-15,1,0.9964084029197693,0.9964526891708374,-4.4286251068115234e-05
801,-15,1,0.9997138381004333,0.9996942281723022,1.9609928131103516e-05
814,-15,1,0.8093176484107971,0.8068183064460754,0.0024993419647216797
815,-15,1,0.9648973345756531,0.9658912420272827,-0.0009939074516296387
816,-15,1,0.9980376362800598,0.9980389475822449,-1.3113021850585938e-06
819,-15,1,0.9869340658187866,0.9873738884925842,-0.0004398226737976074
820,-15,1,0.9971126317977905,0.9970847964286804,2.7835369110107422e-05
824,-15,1,0.997856080532074,0.9977268576622009,0.00012922286987304688
825,-15,0,0.9946158528327942,0.9940319657325745,0.0005838871002197266
826,-15,1,0.998518168926239,0.9985993504524231,-8.118152618408203e-05
827,-15,0,0.9775595664978027,0.9774448871612549,0.00011467933654785156
828,-15,1,0.9953369498252869,0.9953480362892151,-1.1086463928222656e-05
830,-15,1,0.9459468126296997,0.9454605579376221,0.0004862546920776367
832,-15,1,0.9958333969116211,0.9956392049789429,0.00019419193267822266
833,-15,1,0.996945321559906,0.9970422387123108,-9.691715240478516e-05
835,-15,1,0.9984347224235535,0.998431384563446,3.337860107421875e-06
836,-15,0,0.9987394213676453,0.9987449645996094,-5.543231964111328e-06
837,-15,1,0.9496561288833618,0.9496263861656189,2.9742717742919922e-05
838,-15,1,0.9533910751342773,0.9536560773849487,-0.0002650022506713867
840,-15,1,0.9985254406929016,0.9985824823379517,-5.704164505004883e-05
842,-15,1,0.9658277630805969,0.9668371677398682,-0.0010094046592712402
847,-15,0,0.9827211499214172,0.9806739091873169,0.002047240734100342
851,-15,1,0.975529134273529,0.9758373498916626,-0.0003082156181335449
853,-15,1,0.9666177034378052,0.9664168953895569,0.00020080804824829102
854,-15,1,0.9990465044975281,0.9991236329078674,-7.712841033935547e-05
858,-15,1,0.7935549020767212,0.7907266020774841,0.0028282999992370605
860,-15,0,0.9538233280181885,0.9594560861587524,-0.005632758140563965
868,-15,1,0.9727737307548523,0.9698317050933838,0.002942025661468506
871,-15,1,0.9905731081962585,0.9916894435882568,-0.001116335391998291
872,-15,1,0.9314659237861633,0.9295663833618164,0.0018995404243469238
874,-15,1,0.9799302816390991,0.9778913259506226,0.0020389556884765625
875,-15,1,0.9439619183540344,0.9449252486228943,-0.0009633302688598633
877,-15,1,0.9989657402038574,0.9989526271820068,1.3113021850585938e-05
878,-15,1,0.9812909364700317,0.9823940992355347,-0.0011031627655029297
881,-15,1,0.9961044788360596,0.9960067868232727,9.769201278686523e-05
882,-15,1,0.9877106547355652,0.9877324104309082,-2.1755695343017578e-05
883,-15,1,0.9048589468002319,0.9054524898529053,-0.0005935430526733398
884,-15,1,0.9887382984161377,0.988800048828125,-6.175041198730469e-05
886,-15,1,0.8911306858062744,0.8908044099807739,0.0003262758255004883
889,-15,1,0.9351052045822144,0.9371922016143799,-0.0020869970321655273
894,-15,1,0.9369324445724487,0.934419572353363,0.0025128722190856934
896,-15,1,0.9962604641914368,0.9961696267127991,9.083747863769531e-05
897,-15,1,0.807363748550415,0.8051396012306213,0.002224147319793701
898,-15,1,0.9091835021972656,0.9048129916191101,0.004370510578155518
899,-15,1,0.9691601991653442,0.9665266871452332,0.002633512020111084
901,-15,0,0.9299164414405823,0.932953417301178,-0.003036975860595703
908,-15,1,0.9897661805152893,0.9900257587432861,-0.00025957822799682617
911,-15,1,0.9453258514404297,0.9469680190086365,-0.0016421675682067871
912,-15,1,0.877620279788971,0.879750669002533,-0.0021303892135620117
913,-15,1,0.9952225089073181,0.9952247142791748,-2.205371856689453e-06
915,-15,1,0.9282321929931641,0.9288686513900757,-0.0006364583969116211
917,-15,1,0.79838627576828,0.774412214756012,0.023974061012268066
918,-15,0,0.9786151647567749,0.9788181781768799,-0.00020301342010498047
919,-15,1,0.9666149020195007,0.9672088027000427,-0.0005939006805419922
929,-15,1,0.9844895601272583,0.9839023947715759,0.000587165355682373
930,-15,1,0.9109929203987122,0.9054928421974182,0.005500078201293945
931,-15,1,0.9951914548873901,0.9949278831481934,0.00026357173919677734
934,-15,1,0.98152095079422,0.9807562232017517,0.0007647275924682617
936,-15,1,0.8638235926628113,0.8475375771522522,0.016286015510559082
937,-15,1,0.9620375037193298,0.9577775001525879,0.004260003566741943
942,-15,1,0.9929153919219971,0.993144154548645,-0.00022876262664794922
943,-15,1,0.9702792167663574,0.9682319760322571,0.002047240734100342
944,-15,1,0.9583622217178345,0.9551693797111511,0.0031928420066833496
945,-15,1,0.9986683130264282,0.9986215829849243,4.673004150390625e-05
948,-15,1,0.9880251288414001,0.987774670124054,0.0002504587173461914
949,-15,1,0.9933244585990906,0.9935239553451538,-0.00019949674606323242
950,-15,1,0.9919009804725647,0.9899689555168152,0.0019320249557495117
951,-15,1,0.8802658915519714,0.8856235146522522,-0.005357623100280762
955,-15,1,0.9986404776573181,0.9986500144004822,-9.5367431640625e-06
956,-15,0,0.8765307664871216,0.860305666923523,0.016225099563598633
958,-15,1,0.9132190346717834,0.9073271751403809,0.005891859531402588
959,-15,0,0.9584442377090454,0.9596525430679321,-0.0012083053588867188
961,-15,1,0.999421238899231,0.9994049072265625,1.633167266845703e-05
962,-15,1,0.9973601698875427,0.9972942471504211,6.592273712158203e-05
966,-15,1,0.9686185717582703,0.9670275449752808,0.001591026782989502
967,-15,1,0.993939995765686,0.9940921664237976,-0.00015217065811157227
968,-15,1,0.9797884821891785,0.9798524379730225,-6.395578384399414e-05
973,-15,0,0.9792203903198242,0.9776492714881897,0.0015711188316345215
975,-15,0,0.958121657371521,0.9601919054985046,-0.0020702481269836426
982,-15,0,0.9995741248130798,0.9995965361595154,-2.2411346435546875e-05
983,-15,1,0.9962769150733948,0.9956403970718384,0.0006365180015563965
984,-15,0,0.7313756346702576,0.7292284965515137,0.0021471381187438965
990,-15,0,0.9751765131950378,0.9769223928451538,-0.0017458796501159668
991,-15,1,0.9898858070373535,0.9901873469352722,-0.00030153989791870117
994,-15,1,0.9830607771873474,0.9831884503364563,-0.00012767314910888672
995,-15,1,0.9983404874801636,0.9983572363853455,-1.6748905181884766e-05
996,-15,1,0.9289344549179077,0.9268242120742798,0.0021102428436279297
1001,-15,1,0.9540597200393677,0.9484888315200806,0.005570888519287109
1002,-15,0,0.9880520105361938,0.9885625839233398,-0.0005105733871459961
1005,-15,1,0.9461992383003235,0.94400554895401,0.0021936893463134766
1007,-15,0,0.9974550604820251,0.9982174038887024,-0.0007623434066772461
1010,-15,1,0.9240132570266724,0.923812985420227,0.0002002716064453125
1011,-15,0,0.9059963822364807,0.9064119458198547,-0.00041556358337402344
1012,-15,1,0.9980570673942566,0.9979531764984131,0.00010389089584350586
1015,-15,1,0.9258858561515808,0.9255543351173401,0.00033152103424072266
1016,-15,1,0.9963898062705994,0.9962130784988403,0.0001767277717590332
