jsonl_line,Genomic_Location,editing_level_pct
2026,chr10:47538711.0,2.21202494411107
2027,chr10:47538708.0,9.13363055789854
2028,chr10:47538703.0,9.77629700142789
2029,chr10:47538702.0,6.41060319177712
2030,chr10:47538687.0,12.4845640898987
2031,chr10:47538685.0,1.54066437571592
2032,chr10:47538679.0,2.85760413303197
2033,chr10:47538666.0,7.20758206195099
2034,chr10:47538664.0,1.40172313735994
2035,chr10:47538663.0,6.11748041255367
2036,chr10:47538662.0,1.86557405631593
2037,chr10:47538661.0,1.33650519031142
2038,chr10:47538660.0,4.4036776078364
2039,chr10:47538659.0,12.1130324757486
2040,chr10:47538616.0,1.48367952522255
2041,chr10:47538607.0,8.52425876010782
2042,chr10:47538604.0,3.79900895418586
2043,chr10:47538598.0,4.35901560238057
2044,chr10:47538594.0,6.15658967391304
2045,chr10:47538591.0,3.31062194269741
2046,chr10:47538512.0,5.95612392694387
2047,chr10:47538332.0,4.75963826749167
2048,chr10:47538317.0,3.95256916996047
2049,chr10:47538311.0,2.9467680608365
2050,chr10:47538296.0,8.24782951854775
2051,chr10:47538276.0,5.08474576271186
2052,chr10:47538271.0,4.16164053075995
2053,chr10:47538249.0,1.15221346270467
2054,chr10:47538246.0,9.36352509179927
2055,chr10:47538236.0,12.4146492861577
2056,chr10:47538234.0,12.3427201917316
2057,chr10:47538230.0,2.03947368421053
2058,chr10:47538228.0,2.97225891677675
2059,chr10:47538200.0,1.75292153589316
2060,chr10:47538192.0,6.86184812442818
2061,chr10:47538188.0,2.40549828178694
2062,chr10:47538130.0,8.18858560794045
2063,chr10:47538126.0,5.81896551724138
2064,chr10:47538117.0,1.85185185185185
2065,chr10:47538116.0,3.90334572490706
2066,chr10:47538115.0,3.91061452513967
2067,chr10:47538114.0,9.3984962406015
2068,chr10:47538101.0,2.76134122287968
2069,chr10:47538094.0,1.17370892018779
2070,chr9:93334407.0,1.04606718970026
2071,chr9:93334380.0,2.30164877724909
2072,chr9:93334365.0,1.64040578458882
2073,chr9:93334364.0,2.27606461086637
2074,chr9:93334357.0,3.28558435652569
2075,chr9:93334324.0,1.0219664043228
2076,chr9:93334320.0,9.14853946550653
2077,chr9:93334298.0,1.11305106940201
2078,chr9:93334297.0,3.12062843000108
2079,chr9:93334288.0,1.39498256271797
2080,chr9:93334275.0,7.23223510503961
2081,chr9:93334271.0,3.89214536928488
2082,chr9:93334265.0,4.7926267281106
2083,chr9:93334257.0,1.46729390681004
2084,chr9:93334256.0,3.80540540540541
2085,chr9:93334249.0,1.1204151432952
2086,chr9:93334222.0,5.50683970536654
2087,chr9:93334188.0,1.02071450015011
2088,chr9:93330869.0,4.32242990654206
2089,chr9:93330867.0,1.52625152625153
2090,chr9:93330857.0,13.3042529989095
2091,chr9:93330849.0,1.87246963562753
2092,chr9:93330819.0,11.8178248920298
2093,chr9:93330808.0,6.72033601680084
2094,chr9:93330771.0,2.62888357801297
2095,chr9:93330763.0,10.3086604734792
2096,chr9:93330762.0,3.27000934288384
2097,chr9:93330759.0,3.46094946401225
2098,chr9:93330749.0,7.1608040201005
2099,chr9:93330747.0,1.08325595790777
2100,chr9:93330712.0,1.49105367793241
2101,chr9:93330706.0,4.85122897800776
2102,chr9:93330703.0,3.87466307277628
2103,chr9:93330686.0,1.48556876061121
2104,chr9:93330677.0,3.54924578527063
2105,chr9:93330627.0,2.36520854526958
2106,chr9:93330626.0,5.19514086327216
2107,chr9:93330614.0,9.44331755690782
2108,chr9:93330612.0,2.22222222222222
2109,chr9:93330605.0,3.28475595651168
2110,chr9:93330596.0,1.23987854251012
2111,chr6:149725562.0,13.2439501142527
2112,chr6:149725551.0,2.30489783079324
2113,chr6:149725550.0,9.07172352377874
2114,chr6:149725544.0,4.60817235761545
2115,chr6:149725531.0,5.05819564625626
2116,chr6:149725526.0,1.28741969882182
2117,chr6:149725512.0,8.75783883542683
2118,chr6:149725488.0,4.73641174383264
2119,chr6:149725456.0,7.70128974045964
2120,chr6:149725453.0,1.67156047688117
2121,chr6:149725448.0,3.78472981842048
2122,chr6:149725444.0,7.67444967765641
2123,chr6:149725431.0,1.45845377621275
2124,chr6:149725420.0,7.0605644223655
2125,chr6:149725396.0,3.37534801316123
2126,chr6:149725350.0,1.39598609894213
2127,chr6:149725349.0,3.35836890968988
2128,chr6:149725348.0,13.781684981685
2129,chr6:149725336.0,9.25494389270169
2130,chr6:149725334.0,6.61893198375054
2131,chr6:149724883.0,8.85661426051115
2132,chr6:149724869.0,4.59390664160401
2133,chr6:149724860.0,12.0377423305553
2134,chr6:149724855.0,1.06154962617927
2135,chr6:149724852.0,6.57709838398761
2136,chr6:149724838.0,1.01799975058082
2137,chr6:149724828.0,1.04107962538341
2138,chr6:149724825.0,1.17764799429684
2139,chr6:149724820.0,10.5283180577905
2140,chr6:149724815.0,6.63624680389936
2141,chr6:149724801.0,2.4981068502242
2142,chr6:149724789.0,10.9273126644017
2143,chr6:149724770.0,5.22440917389092
2144,chr6:149724767.0,1.38852315807513
2145,chr6:149724766.0,2.43238820015548
2146,chr6:149724765.0,1.0928266056666
2147,chr6:149724764.0,3.76600197203373
2148,chr6:149724763.0,11.0383024508983
2149,chr6:149724758.0,1.8357287727673
2150,chr6:149724757.0,1.05866254831198
2151,chr6:149724756.0,1.19604473931236
2152,chr6:149724751.0,1.9561017172893
2153,chr6:149724750.0,4.27564146799865
2154,chr6:149724746.0,14.6343153285481
2155,chr6:149724704.0,4.03508975909218
2156,chr6:149724698.0,1.27323399186389
2157,chr6:149724694.0,9.37857818124167
2158,chr6:149724688.0,10.8257136874433
2159,chr6:149724679.0,13.4757522052604
2160,chr6:149724668.0,8.47300348218727
2161,chr6:149724648.0,1.90406893250359
2162,chr6:149724635.0,6.0929264554735
2163,chr6:149724613.0,14.1752430556874
2164,chr6:149724612.0,13.7544555354589
2165,chr1:154165383.0,2.81426153609444
2166,chr1:154165324.0,2.1803657652482
2167,chr1:154165318.0,1.98747226934621
2168,chr1:154165299.0,1.32176451508271
2169,chr1:154165298.0,6.88864136632456
2170,chr1:154165281.0,2.06585146227831
2171,chr1:154165269.0,1.23842668592816
2172,chr1:154165259.0,6.56219116193703
2173,chr1:154165253.0,1.56894591521845
2174,chr1:154165224.0,1.08847613341322
2175,chr1:154165218.0,1.51092482193177
2176,chr1:154165201.0,1.44773394713866
2177,chr1:154165189.0,1.6526894602648
2178,chr1:154165163.0,1.72162162162162
2179,chr1:154165137.0,1.26136176362461
2180,chr1:154165136.0,2.40117356392835
2181,chr1:154165124.0,2.45938855816769
2182,chr1:154164432.0,4.37760229720029
2183,chr1:154164404.0,1.78735026187966
2184,chr1:154164339.0,1.90730186375971
2185,chr1:154164332.0,3.13916248715935
2186,chr1:154164325.0,3.23346007604563
2187,chr1:154164321.0,2.96349149720538
2188,chr1:154164320.0,1.64453131258111
2189,chr1:154164319.0,1.00401131679946
2190,chr1:154164299.0,2.12741971849132
2191,chr1:154164275.0,3.02978461327904
2192,chr1:154164234.0,4.63794186026779
2193,chr1:154164233.0,2.88140276835732
2194,chr3:10152103.0,3.64990494792284
2195,chr3:10152111.0,5.65722533778188
2196,chr3:10152112.0,6.21178297583228
2197,chr3:10152117.0,4.0376911577217
2198,chr3:10152147.0,1.16529919366247
2199,chr3:10152152.0,1.48839912007637
2200,chr3:10152157.0,7.33337916337263
2201,chr3:10152181.0,5.97537285877121
2202,chr3:10152183.0,1.22469479214959
2203,chr3:10152189.0,8.42253379566813
2204,chr3:10152191.0,5.78389760254667
2205,chr3:10152196.0,7.26933906890069
2206,chr3:10152205.0,3.08803465687722
2207,chr3:10152206.0,1.86840241475836
2208,chr3:10152207.0,1.87016821944401
2209,chr3:10152208.0,1.40883463645551
2210,chr3:10152209.0,2.62306936637014
2211,chr3:10152210.0,2.02819930112651
2212,chr3:10152212.0,1.20438043374415
2213,chr3:10152215.0,5.25801591412025
2214,chr3:10152218.0,1.07752956636005
2215,chr3:10152247.0,4.79298946517324
2216,chr3:10152248.0,5.17633849608564
2217,chr3:10152257.0,2.95795089040559
2218,chr3:10152261.0,2.81607957549294
2219,chr3:10152270.0,1.91168850396032
2220,chr3:10152274.0,1.63317056972295
2221,chr3:10152277.0,1.23596479998679
2222,chr3:10152280.0,4.54829783789353
2223,chr3:10152283.0,7.42525250680353
2224,chr3:10152289.0,2.07055414045849
2225,chr3:10152313.0,4.02444250456313
2226,chr3:10152320.0,5.50683046107443
2227,chr3:10152325.0,13.4777640139052
2228,chr3:10152338.0,2.34803073219515
2229,chr3:10152350.0,1.62658665422432
2230,chr3:10152355.0,14.4523109474124
2231,chr3:10152523.0,6.37991455042965
2232,chr3:10152556.0,8.33034276984282
2233,chr3:10152566.0,5.1111047092264
2234,chr3:10152571.0,3.55123079978242
2235,chr3:10152572.0,6.23962386371924
2236,chr3:10152586.0,9.27411411686557
2237,chr3:10152591.0,14.2150441800692
2238,chr3:10152596.0,1.27162028741727
2239,chr3:10152609.0,1.10313323857079
2240,chr3:10152618.0,1.31299666990233
2241,chr3:10152633.0,3.18629530138084
2242,chr3:10152644.0,3.7042639985811
2243,chr3:10152657.0,3.17202022770291
2244,chr3:10152658.0,6.38554758134259
2245,chr3:10152691.0,5.37582786245192
2246,chr3:10152700.0,1.89384891521699
2247,chr3:10152720.0,2.85281114737403
2248,chr3:10152728.0,1.79634258177045
2249,chr3:10152749.0,3.98330389106883
2250,chr3:10152765.0,1.44503055207453
2251,chr3:10152772.0,2.16599734834656
2252,chr3:10152785.0,1.95878137986706
2253,chr7:63348431.0,1.16618075801749
2254,chr7:63348357.0,2.82258064516129
2255,chr7:63348356.0,11.336032388664
2256,chr7:63348339.0,3.3112582781457
2257,chr7:63348327.0,7.03125
2258,chr7:63348295.0,2.32558139534884
2259,chr7:63348276.0,1.38888888888889
2260,chr7:63348259.0,2.65486725663717
2261,chr7:63348250.0,1.73913043478261
2262,chr7:63348247.0,2.29007633587786
2263,chr7:63348187.0,1.6260162601626
2264,chr12:57748741.0,5.91557974735545
2265,chr12:57748761.0,3.81358576927078
2266,chr12:57748766.0,4.90027765414044
2267,chr12:57748774.0,1.30695494278113
2268,chr12:57748785.0,4.56539398862713
2269,chr12:57748799.0,1.21168805265607
2270,chr12:57748817.0,2.92382801865733
2271,chr12:57748830.0,2.13275449204955
2272,chr12:57748831.0,3.09683504506393
2273,chr12:57748834.0,3.35626433187409
2274,chr12:57748839.0,1.39985053679164
2275,chr12:57748885.0,1.29400532228249
2276,chr12:57748888.0,3.45188070103515
2277,chr12:57748966.0,1.05970880270716
2278,chr12:57748967.0,2.43563290571454
2279,chr22:39053005.0,7.95089813615632
2280,chr22:39053025.0,4.74937056534676
2281,chr22:39053050.0,1.78753206563785
2282,chr22:39053060.0,4.61490765755791
2283,chr22:39053065.0,1.90020983912334
2284,chr22:39053079.0,1.60835317823777
2285,chr22:39053085.0,10.8166446816165
2286,chr22:39053112.0,3.56372386325921
2287,chr22:39053125.0,4.70863808021416
2288,chr22:39053127.0,2.62971864838117
2289,chr22:39053169.0,1.67161481863947
2290,chr22:39053175.0,3.33764693195298
2291,chr22:39053178.0,8.44883024725579
2292,chr22:39053192.0,4.1639285500926
2293,chr22:39053247.0,4.43217321804839
2294,chr22:39053255.0,9.61894953656025
2295,chr22:39053256.0,14.6516252914552
2296,chr22:39053257.0,7.98941246125448
2297,chr22:39053269.0,1.16708348219602
2298,chr22:39053271.0,3.11027058481234
2299,chr22:39053342.0,1.73894825057616
2300,chr22:39053350.0,2.92443064182195
2301,chr22:39053351.0,1.23102703747865
2302,chr22:39053361.0,2.13281628696074
2303,chr22:39053362.0,1.22967479674797
2304,chr22:39053369.0,1.59823906593932
2305,chr22:39053373.0,14.2209631728045
2306,chr22:39053375.0,1.31825545567168
2307,chr22:39053380.0,3.40628544738774
2308,chr22:39053382.0,1.3995281036879
2309,chr22:39053385.0,2.1437461107654
2310,chr22:39053393.0,3.51083883129123
2311,chr22:39053398.0,5.37130288823291
2312,chr22:39053402.0,13.8093544371332
2313,chr22:39053412.0,2.2726564204882
2314,chr22:39053429.0,7.78754651124502
2315,chr22:39053430.0,6.65077706673632
2316,chr22:39053431.0,4.59326183661506
2317,chr22:39053443.0,4.46539227100312
2318,chr22:39053449.0,1.68859035357776
2319,chr22:39053457.0,1.36025076927501
2320,chr22:39053458.0,1.94663037690078
2321,chr22:39053459.0,5.256146300109
2322,chr22:39053460.0,4.86476333583772
2323,chr22:39053461.0,4.90965849966891
2324,chr22:39053462.0,4.82133432678278
2325,chr22:39053463.0,3.21744763549989
2326,chr22:39053464.0,2.11468202365472
2327,chr22:39053465.0,1.2194744498437
2328,chr22:39053487.0,5.2395656937942
2329,chr22:39053498.0,5.51272764900662
2330,chr22:39053499.0,13.7175094670136
2331,chr22:39053509.0,1.05138297298755
2332,chr22:39053559.0,1.39310132113299
2333,chr22:39053560.0,10.4871464971367
2334,chr22:39053569.0,11.0270791564094
2335,chr22:39053579.0,3.52601020192285
2336,chr22:39053593.0,2.85770018531162
2337,chr19:54588353.0,4.29618397776093
2338,chr19:54588356.0,2.26320201173512
2339,chr19:54588370.0,2.12765957446809
2340,chr19:54588378.0,10.4549854791868
2341,chr19:54588391.0,9.17062477164779
2342,chr19:54588400.0,4.15400202634245
2343,chr19:54588417.0,4.64263897373244
2344,chr19:54588423.0,9.16077466953581
2345,chr19:54588425.0,12.6788685524126
2346,chr19:54588436.0,1.2954796030871
2347,chr19:54588439.0,1.4218009478673
2348,chr19:54588440.0,2.04623970236513
2349,chr19:54588445.0,1.71443878917761
2350,chr19:54588450.0,1.72282746389663
2351,chr19:54588452.0,1.21684108055488
2352,chr19:54588490.0,5.24193548387097
2353,chr19:54588511.0,4.6771523178808
2354,chr19:54588517.0,7.0933227659996
2355,chr19:54588525.0,2.65934065934066
2356,chr19:54588526.0,6.33597332221759
2357,chr19:54588533.0,1.8501598903609
2358,chr19:54588557.0,1.29770992366412
2359,chr19:54588587.0,12.3254189944134
2360,chr19:54588592.0,11.6654702081838
2361,chr19:54588619.0,1.19187182493161
2362,chr19:54588728.0,7.21075817296545
2363,chr19:54588744.0,3.21057601510859
2364,chr19:54588745.0,1.36090028788275
2365,chr19:54588751.0,7.33420026007802
2366,chr19:54588758.0,14.0660710575525
2367,chr19:54588764.0,10.1829402689002
2368,chr19:54588768.0,2.06775186977563
2369,chr19:54588769.0,8.66393068855449
2370,chr19:54588791.0,3.69876072449952
2371,chr19:54588803.0,14.0652713728272
2372,chr19:54588805.0,1.68687401159726
2373,chr19:54588829.0,1.8385460693153
2374,chr19:54588847.0,7.94362588084561
2375,chr19:54588865.0,10.1505856107083
2376,chr19:54588874.0,1.69587337478802
2377,chr19:54588894.0,2.73386034255599
2378,chr19:54588925.0,2.39125483944432
2379,chr19:54588941.0,1.74831892411143
2380,chr9:122328008.0,2.70667843483377
2381,chr9:122328038.0,4.45763626551538
2382,chr9:122328072.0,3.60909690177983
2383,chr9:122328073.0,4.30267542298858
2384,chr9:122328081.0,9.44552015490231
2385,chr9:122328086.0,6.90996111277296
2386,chr9:122328098.0,1.01238450953411
2387,chr9:122328108.0,5.409939190606
2388,chr9:122328149.0,1.97566909975669
2389,chr9:122328155.0,7.20633381806431
2390,chr9:122328161.0,4.18067355296131
2391,chr9:122328162.0,8.95735750349778
2392,chr9:122328182.0,1.54125113327289
2393,chr9:122328193.0,2.17133035059781
2394,chr9:122328194.0,1.12465092663112
2395,chr9:122328202.0,1.59764157672008
2396,chr9:122328207.0,5.80552220888355
2397,chr9:122328220.0,4.01349854452717
2398,chr9:122330660.0,5.26575938313507
2399,chr9:122330673.0,2.27453637056482
2400,chr9:122330709.0,1.6624685138539
2401,chr9:122330719.0,11.0111468292072
2402,chr9:122330758.0,4.16475641242188
2403,chr9:122330764.0,4.47768170133209
2404,chr9:122330769.0,2.34844013919697
2405,chr9:122330770.0,1.06486552269685
2406,chr9:122330808.0,4.28348581306126
2407,chr9:122330809.0,5.02639107135662
2408,chr9:122330814.0,2.60743801652893
2409,chr9:122330818.0,1.22180819768582
2410,chr9:122330832.0,7.28577122359506
2411,chr9:122330835.0,10.188139509297
2412,chr9:122330841.0,2.40434226276468
2413,chr9:122330844.0,2.51798561151079
2414,chr9:122330849.0,3.74932834484268
2415,chr9:122330850.0,1.41976427923844
2416,chr9:122330878.0,4.9124911400687
2417,chr9:122330879.0,6.65404381931296
2418,chr9:122330886.0,1.99931763903105
2419,chr9:122330908.0,3.23223649912601
2420,chr4:39549562.0,9.02972102094463
2421,chr4:39549554.0,1.74857722557594
2422,chr4:39549545.0,7.01991336287121
2423,chr4:39549540.0,3.50411774204711
2424,chr4:39549529.0,1.15882150922582
2425,chr4:39549510.0,6.37896070239458
2426,chr4:39549505.0,1.81835239062293
2427,chr4:39549500.0,6.19610100629906
2428,chr4:39549491.0,4.78799565829888
2429,chr4:39549489.0,5.8569522784188
2430,chr4:39549486.0,11.0414583493577
2431,chr4:39549476.0,1.52043763307123
2432,chr4:39549466.0,3.86238289194229
2433,chr4:39549449.0,4.01980594368936
2434,chr4:39549448.0,5.23329751240046
2435,chr4:39549445.0,7.20071013866897
2436,chr4:39549403.0,6.7197348883404
2437,chr4:39549397.0,13.2596374776615
2438,chr4:39549360.0,3.44911276221365
2439,chr4:39549356.0,9.84859222194149
2440,chr4:39549352.0,1.36887154635282
2441,chr4:39549351.0,7.70810073191912
2442,chr4:39549349.0,4.41468315110876
2443,chr4:39549325.0,1.21740719681586
2444,chr4:39549191.0,10.0974796767464
2445,chr4:39549167.0,2.794970804884
2446,chr4:39549160.0,4.83003523617856
2447,chr4:39549156.0,4.20986166861031
2448,chr4:39549136.0,14.1709511568123
2449,chr4:39549130.0,1.74121377814826
2450,chr4:39549118.0,5.11267425501982
2451,chr4:39549094.0,9.3149623727313
2452,chr4:39549072.0,3.74559763218575
2453,chr4:39549070.0,2.65276877409669
2454,chr4:39549069.0,6.65563952659347
2455,chr4:39549046.0,4.15641235985781
2456,chr4:39549045.0,4.05795348515741
2457,chr4:39549031.0,6.88088160112094
2458,chr4:39549028.0,7.57764614988411
2459,chr4:39549026.0,5.63099669690138
2460,chr4:39549007.0,12.4525956648022
2461,chr4:39549002.0,12.1117249052356
2462,chr4:39548989.0,10.8596325704169
2463,chr4:39548982.0,1.19603409969561
2464,chr4:39548977.0,9.26761877106377
2465,chr4:39548968.0,1.23615418697386
2466,chr4:39548964.0,14.5144606727626
2467,chr4:39548951.0,3.10345327075729
2468,chr4:39548928.0,2.46005083631064
2469,chr1:37861123.0,8.25626091506616
2470,chr1:37861117.0,8.34829295607635
2471,chr1:37861109.0,1.35933915918314
2472,chr1:37861101.0,12.33444897654
2473,chr1:37861100.0,11.3295777300046
2474,chr1:37861092.0,1.21894056509805
2475,chr1:37861084.0,7.63718880827887
2476,chr1:37861082.0,4.62701224142524
2477,chr1:37861078.0,1.44377050415934
2478,chr1:37861060.0,3.88148194561657
2479,chr1:37861052.0,1.12451636645747
2480,chr1:37861041.0,4.07593648208469
2481,chr1:37861032.0,8.46819495544635
2482,chr1:37861029.0,2.28952218667409
2483,chr1:37861023.0,2.31044430548356
2484,chr1:37861010.0,8.31391384404868
2485,chr1:37861007.0,7.00674575586006
2486,chr1:37861006.0,2.0307239526432
2487,chr1:37861005.0,3.2022640945997
2488,chr1:37861004.0,1.81414639408566
2489,chr1:37860993.0,2.07541418633006
2490,chr1:37860992.0,4.05708030125462
2491,chr1:37860991.0,2.84324045384073
2492,chr1:37860956.0,7.67811958982554
2493,chr1:37860952.0,1.33083441313709
2494,chr1:37860945.0,4.77534616543706
2495,chr1:37860926.0,5.0397176740532
2496,chr1:37860921.0,14.5538256721275
2497,chr1:37860886.0,1.55102426130464
2498,chr1:37860884.0,1.12526349251419
2499,chr1:37860871.0,2.57626423494313
2500,chr1:37860859.0,1.29819636629433
2501,chr14:90273555.0,1.05016490192675
2502,chr14:90273531.0,7.97939547089124
2503,chr14:90273519.0,1.78364116094987
2504,chr14:90273515.0,8.62757138470986
2505,chr14:90273500.0,14.7854657904909
2506,chr14:90273475.0,7.29107176851323
2507,chr14:90273474.0,10.5588860955328
2508,chr14:90273457.0,10.4360405042364
2509,chr14:90273448.0,3.39976553341149
2510,chr14:90273433.0,1.10192837465565
2511,chr14:90273419.0,1.19232763089684
2512,chr14:90273413.0,2.01887781856319
2513,chr14:90273400.0,4.24969987995198
2514,chr14:90273394.0,13.9171597633136
2515,chr14:90273389.0,8.33121666243333
2516,chr14:90273365.0,9.11746296682662
2517,chr14:90273354.0,8.4330985915493
2518,chr14:90273353.0,2.36360405189266
2519,chr14:90273352.0,1.020581731587
2520,chr14:90273316.0,2.08266581223967
2521,chr14:90273314.0,11.533273381295
2522,chr14:90273300.0,1.15911485774499
2523,chr14:90272174.0,1.9369619550125
2524,chr14:90272166.0,8.10133806836198
2525,chr14:90272165.0,14.1722022693322
2526,chr14:90272160.0,4.36814232806064
2527,chr14:90272157.0,4.26497632742497
2528,chr14:90272149.0,6.27483171892957
2529,chr14:90272139.0,1.03188794516466
2530,chr14:90272125.0,6.25554056658316
2531,chr14:90272120.0,14.0865365891654
2532,chr14:90272109.0,1.41570141570142
2533,chr14:90272106.0,2.63852242744063
2534,chr14:90272097.0,1.05329760309662
2535,chr14:90272096.0,5.86355879896889
2536,chr14:90272094.0,1.28940868807206
2537,chr14:90272081.0,2.94837753025966
2538,chr14:90272075.0,1.33204321883567
2539,chr14:90272072.0,4.32925351429956
2540,chr14:90272071.0,3.07420070781597
2541,chr14:90272070.0,1.75559277425529
2542,chr14:90272069.0,1.71421792514384
2543,chr14:90272068.0,1.10896387691393
2544,chr14:90272066.0,1.18775696665144
2545,chr14:90272061.0,1.24959571903208
2546,chr14:90272056.0,1.67298271559294
2547,chr14:90272040.0,1.72187602492621
2548,chr14:90272030.0,14.5582817821645
2549,chr14:90272024.0,1.20371052050357
2550,chr14:90272013.0,2.87211921677352
2551,chr14:90272007.0,1.16341433227443
2552,chr14:90272003.0,10.7990683508018
2553,chr14:90271998.0,3.01535363705009
2554,chr14:90271989.0,4.12393820694512
2555,chr14:90271968.0,5.25911117945564
2556,chr14:90271964.0,10.3481125709523
2557,chr14:90271959.0,1.12112193729871
2558,chr14:90271957.0,1.17227512424599
2559,chr14:90271949.0,1.87679733615862
2560,chr14:90271933.0,4.25465623485426
2561,chr14:90271930.0,5.05925875179832
2562,chrX:46605168.0,8.65566037735849
2563,chrX:46605164.0,1.29693546700136
2564,chrX:46605152.0,1.95723684210526
2565,chrX:46605143.0,3.79125095932464
2566,chrX:46605128.0,2.2379760911871
2567,chrX:46605108.0,1.44716040374559
2568,chrX:46605107.0,10.9856447834705
2569,chrX:46605066.0,7.68575323790048
2570,chrX:46605062.0,2.12663413458642
2571,chrX:46605022.0,3.59759486635339
2572,chrX:46605008.0,4.17781661296488
2573,chrX:46605003.0,1.46338949863451
2574,chrX:46604722.0,1.23537061118336
2575,chrX:46604720.0,1.49563551202895
2576,chrX:46604704.0,12.6323319027182
2577,chrX:46604703.0,14.9135309768149
2578,chrX:46604698.0,1.71425842803935
2579,chrX:46604687.0,1.61049675267685
2580,chrX:46604681.0,1.07545839210155
2581,chrX:46604677.0,6.66289165722914
2582,chrX:46604668.0,1.86526012946536
2583,chrX:46604658.0,2.58855033066905
2584,chrX:46604650.0,4.03424514512424
2585,chrX:46604649.0,2.41463414634146
2586,chrX:46604634.0,3.0937341509521
2587,chrX:46604632.0,5.51914297337612
2588,chrX:46604627.0,13.6208347774422
2589,chrX:46604626.0,8.37864077669903
2590,chrX:46604624.0,6.01236946162425
2591,chrX:46604611.0,1.68934555216144
2592,chrX:46604607.0,3.09163891023999
2593,chrX:46604602.0,9.91958308998607
2594,chrX:46604601.0,6.51476400837015
2595,chrX:46604600.0,9.64944649446494
2596,chrX:46604599.0,2.36431777171147
2597,chrX:46604596.0,4.98643465244644
2598,chrX:46604592.0,7.14493174557072
2599,chrX:46604585.0,4.35106911984088
2600,chrX:46604553.0,2.57334019557386
2601,chrX:46604540.0,12.0745604105351
2602,chrX:46604529.0,6.35295855802615
2603,chrX:46604507.0,2.27819347942277
2604,chrX:46604504.0,2.65300761754662
2605,chrX:46604499.0,8.21143382093138
2606,chrX:46604497.0,5.18080893332468
2607,chrX:46604489.0,1.51494838450194
2608,chrX:46604483.0,1.68192973005327
2609,chrX:46604470.0,7.20506140677335
2610,chrX:46604469.0,3.47533632286996
2611,chrX:46604467.0,1.78517625790901
2612,chrX:46604464.0,9.24703824441441
2613,chrX:46604459.0,1.07341383937129
2614,chr1:19628142.0,1.78537376048818
2615,chr1:19628157.0,1.02673203218944
2616,chr1:19628177.0,8.37559628420788
2617,chr1:19628195.0,5.51821036971734
2618,chr1:19628204.0,1.14673242909988
2619,chr1:19628217.0,14.6211496149615
2620,chr1:19628219.0,1.7256370811317
2621,chr1:19628257.0,8.2560095501655
2622,chr1:19628260.0,7.21666759760934
2623,chr1:19628303.0,1.24349188697366
2624,chr1:19628313.0,1.15757018445394
2625,chr1:19628334.0,1.88854669068511
2626,chr1:19628335.0,4.52237847931377
2627,chr1:19628350.0,4.1624811652436
2628,chr1:19628407.0,1.60857908847185
2629,chr1:19628419.0,2.60663507109005
2630,chr1:19628436.0,4.83622774236096
2631,chr1:19628444.0,1.81849670938691
2632,chr1:19628449.0,7.74611398963731
2633,chr1:19628471.0,14.9543999516821
2634,chr1:19628472.0,2.54817738565127
2635,chr1:19628480.0,1.50654714413104
2636,chr1:19628503.0,1.85369449051041
2637,chr1:19628505.0,3.01591239323812
2638,chr1:19628516.0,3.35151452780351
2639,chr1:19628519.0,1.76754328003172
2640,chr1:19628520.0,1.60643900500149
2641,chr1:19628522.0,1.20043652237177
2642,chr1:19628523.0,1.34193212168588
2643,chr1:19628525.0,3.71532759445242
2644,chr1:19628529.0,1.06470606180786
2645,chr1:19628530.0,1.05552731513321
2646,chr1:19628531.0,3.32962706974787
2647,chr1:19628542.0,12.1867959309074
2648,chr1:19628566.0,6.5243856045043
2649,chr1:19628587.0,4.80499438832772
2650,chr1:19628601.0,1.38079265314098
2651,chr1:19628602.0,9.33808486768297
2652,chr1:19628626.0,2.56208119826567
2653,chr1:19628631.0,1.23852437290668
2654,chr1:19628633.0,2.39141787797023
2655,chr4:70818267.0,5.07025394020577
2656,chr4:70818253.0,6.06396127304563
2657,chr4:70818234.0,8.86903304773562
2658,chr4:70818229.0,1.92824884558786
2659,chr4:70818228.0,3.57230122660411
2660,chr4:70818211.0,7.19137783483098
2661,chr4:70818210.0,9.44952911526728
2662,chr4:70818205.0,5.14595808383234
2663,chr4:70818204.0,3.64947371329116
2664,chr4:70818203.0,4.55875516175787
2665,chr4:70818202.0,1.97654038020763
2666,chr4:70818199.0,5.23105995533414
2667,chr4:70818195.0,1.23418082316726
2668,chr4:70818184.0,1.12054654577959
2669,chr4:70818176.0,9.55527119839135
2670,chr4:70818175.0,8.72790691620897
2671,chr4:70818166.0,6.64020596438533
2672,chr4:70818159.0,1.71409644207679
2673,chr4:70818146.0,4.24209526394355
2674,chr4:70818143.0,9.96781842818428
2675,chr4:70818135.0,4.83374026276014
2676,chr4:70818134.0,7.02396903379485
2677,chr4:70818127.0,1.19544413416586
2678,chr4:70818114.0,11.8203088441741
2679,chr4:70818110.0,2.44635604873525
2680,chr4:70818106.0,10.9570772856966
2681,chr4:70818100.0,1.11433095330565
2682,chr4:70818098.0,4.73776797161514
2683,chr4:70816718.0,1.40776699029126
2684,chr4:70816702.0,3.13968356672983
2685,chr4:70816698.0,1.65642643639987
2686,chr4:70816687.0,3.21829314739402
2687,chr4:70816671.0,10.4899557048616
2688,chr4:70816666.0,3.54575314276669
2689,chr4:70816647.0,3.61922407641558
2690,chr4:70816641.0,3.08596815600101
2691,chr4:70816640.0,8.99001411049604
