variant,train,val,epoch,f1
bioaware_plain,Liver,Combined,754,0.8515
bioaware_plain,Liver,Combined,755,0.8448
bioaware_plain,Liver,Combined,756,0.8485
bioaware_plain,Liver,Combined,757,0.8649
bioaware_plain,Liver,Combined,758,0.8329
bioaware_plain,Liver,Combined,759,0.8603
bioaware_plain,Liver,Combined,760,0.8571
bioaware_plain,Liver,Combined,761,0.8536
bioaware_plain,Liver,Combined,762,0.8634
bioaware_plain,Liver,Combined,763,0.8634
bioaware_plain,Liver,Combined,764,0.8456
bioaware_plain,Liver,Combined,765,0.8614
bioaware_plain,Liver,Combined,766,0.861
bioaware_plain,Liver,Combined,767,0.8623
bioaware_plain,Liver,Combined,768,0.8567
bioaware_plain,Liver,Combined,769,0.8601
bioaware_plain,Liver,Combined,770,0.8622
bioaware_plain,Liver,Combined,771,0.8342
bioaware_plain,Liver,Combined,772,0.8493
bioaware_plain,Liver,Combined,773,0.8668
bioaware_plain,Liver,Combined,774,0.8436
bioaware_plain,Liver,Combined,775,0.8559
bioaware_plain,Liver,Combined,776,0.8472
bioaware_plain,Liver,Combined,777,0.8488
bioaware_plain,Liver,Combined,778,0.8639
bioaware_plain,Liver,Combined,779,0.8543
bioaware_plain,Liver,Combined,780,0.8628
bioaware_plain,Liver,Combined,781,0.8568
bioaware_plain,Liver,Combined,782,0.8617
bioaware_plain,Liver,Combined,783,0.8417
bioaware_plain,Liver,Combined,784,0.8452
bioaware_plain,Liver,Combined,785,0.8516
bioaware_plain,Liver,Combined,786,0.85
bioaware_plain,Liver,Combined,787,0.8523
bioaware_plain,Liver,Combined,788,0.838
bioaware_plain,Liver,Combined,789,0.8568
bioaware_plain,Liver,Combined,790,0.8569
bioaware_plain,Liver,Combined,791,0.8521
bioaware_plain,Liver,Combined,792,0.8417
bioaware_plain,Liver,Combined,793,0.842
bioaware_plain,Liver,Combined,794,0.8519
bioaware_plain,Liver,Combined,795,0.8573
bioaware_plain,Liver,Combined,796,0.8678
bioaware_plain,Liver,Combined,797,0.8422
bioaware_plain,Liver,Combined,798,0.8548
bioaware_plain,Liver,Combined,799,0.8611
bioaware_plain,Liver,Combined,800,0.8557
bioaware_plain,Liver,Combined,801,0.8346
bioaware_plain,Liver,Combined,802,0.8315
bioaware_plain,Liver,Combined,803,0.8442
bioaware_plain,Liver,Combined,804,0.8635
bioaware_plain,Liver,Combined,805,0.8548
bioaware_plain,Liver,Combined,806,0.8497
bioaware_plain,Liver,Combined,807,0.8537
bioaware_plain,Liver,Combined,808,0.8567
bioaware_plain,Liver,Combined,809,0.8529
bioaware_plain,Liver,Combined,810,0.8633
bioaware_plain,Liver,Combined,811,0.8706
bioaware_plain,Liver,Combined,812,0.8573
bioaware_plain,Liver,Combined,813,0.8699
bioaware_plain,Liver,Combined,814,0.8564
bioaware_plain,Liver,Combined,815,0.8568
bioaware_plain,Liver,Combined,816,0.8523
bioaware_plain,Liver,Combined,817,0.8526
bioaware_plain,Liver,Combined,818,0.8521
bioaware_plain,Liver,Combined,819,0.8628
bioaware_plain,Liver,Combined,820,0.8615
bioaware_plain,Liver,Combined,821,0.8649
bioaware_plain,Liver,Combined,822,0.8515
bioaware_plain,Liver,Combined,823,0.8561
bioaware_plain,Liver,Combined,824,0.8577
bioaware_plain,Liver,Combined,825,0.8461
bioaware_plain,Liver,Combined,826,0.8566
bioaware_plain,Liver,Combined,827,0.8679
bioaware_plain,Liver,Combined,828,0.8547
bioaware_plain,Liver,Combined,829,0.8165
bioaware_plain,Liver,Combined,830,0.8498
bioaware_plain,Liver,Combined,831,0.864
bioaware_plain,Liver,Combined,832,0.8559
bioaware_plain,Liver,Combined,833,0.8684
bioaware_plain,Liver,Combined,834,0.8588
bioaware_plain,Liver,Combined,835,0.8433
bioaware_plain,Liver,Combined,836,0.849
bioaware_plain,Liver,Combined,837,0.8465
bioaware_plain,Liver,Combined,838,0.8585
bioaware_plain,Liver,Combined,839,0.8516
bioaware_plain,Liver,Combined,840,0.861
bioaware_plain,Liver,Combined,841,0.8522
bioaware_plain,Liver,Combined,842,0.8553
bioaware_plain,Liver,Combined,843,0.8581
bioaware_plain,Liver,Combined,844,0.8581
bioaware_plain,Liver,Combined,845,0.8348
bioaware_plain,Liver,Combined,846,0.8298
bioaware_plain,Liver,Combined,847,0.855
bioaware_plain,Liver,Combined,848,0.8416
bioaware_plain,Liver,Combined,849,0.8509
bioaware_plain,Liver,Combined,850,0.8586
bioaware_plain,Liver,Combined,851,0.8596
bioaware_plain,Liver,Combined,852,0.8647
bioaware_plain,Liver,Combined,853,0.8474
bioaware_plain,Liver,Combined,854,0.8576
bioaware_plain,Liver,Combined,855,0.8691
bioaware_plain,Liver,Combined,856,0.8577
bioaware_plain,Liver,Combined,857,0.8435
bioaware_plain,Liver,Combined,858,0.8606
bioaware_plain,Liver,Combined,859,0.8601
bioaware_plain,Liver,Combined,860,0.8606
bioaware_plain,Liver,Combined,861,0.8597
bioaware_plain,Liver,Combined,862,0.867
bioaware_plain,Liver,Combined,863,0.8575
bioaware_plain,Liver,Combined,864,0.8625
bioaware_plain,Liver,Combined,865,0.8584
bioaware_plain,Liver,Combined,866,0.8518
bioaware_plain,Liver,Combined,867,0.8548
bioaware_plain,Liver,Combined,868,0.8561
bioaware_plain,Liver,Combined,869,0.8603
bioaware_plain,Liver,Combined,870,0.8607
bioaware_plain,Liver,Combined,871,0.8548
bioaware_plain,Liver,Combined,872,0.8573
bioaware_plain,Liver,Combined,873,0.8621
bioaware_plain,Liver,Combined,874,0.8593
bioaware_plain,Liver,Combined,875,0.8606
bioaware_plain,Liver,Combined,876,0.8621
bioaware_plain,Liver,Combined,877,0.8567
bioaware_plain,Liver,Combined,878,0.8438
bioaware_plain,Liver,Combined,879,0.8641
bioaware_plain,Liver,Combined,880,0.8558
bioaware_plain,Liver,Combined,881,0.8613
bioaware_plain,Liver,Combined,882,0.859
bioaware_plain,Liver,Combined,883,0.8641
bioaware_plain,Liver,Combined,884,0.8527
bioaware_plain,Liver,Combined,885,0.8395
bioaware_plain,Liver,Combined,886,0.8639
bioaware_plain,Liver,Combined,887,0.8363
bioaware_plain,Liver,Combined,888,0.8634
bioaware_plain,Liver,Combined,889,0.8432
bioaware_plain,Liver,Combined,890,0.8538
bioaware_plain,Liver,Combined,891,0.866
bioaware_plain,Liver,Combined,892,0.8643
bioaware_plain,Liver,Combined,893,0.8635
bioaware_plain,Liver,Combined,894,0.8637
bioaware_plain,Liver,Combined,895,0.8674
bioaware_plain,Liver,Combined,896,0.8629
bioaware_plain,Liver,Combined,897,0.8479
bioaware_plain,Liver,Combined,898,0.8346
bioaware_plain,Liver,Combined,899,0.8607
bioaware_plain,Liver,Combined,900,0.8563
bioaware_plain,Liver,Combined,901,0.8659
bioaware_plain,Liver,Combined,902,0.8156
bioaware_plain,Liver,Combined,903,0.8298
bioaware_plain,Liver,Combined,904,0.846
bioaware_plain,Liver,Combined,905,0.787
bioaware_plain,Liver,Combined,906,0.8415
bioaware_plain,Liver,Combined,907,0.8325
bioaware_plain,Liver,Combined,908,0.8383
bioaware_plain,Liver,Combined,909,0.8659
bioaware_plain,Liver,Combined,910,0.8608
bioaware_plain,Liver,Combined,911,0.8635
bioaware_plain,Liver,Combined,912,0.8679
bioaware_plain,Liver,Combined,913,0.8616
bioaware_plain,Liver,Combined,914,0.8691
bioaware_plain,Liver,Combined,915,0.8382
bioaware_plain,Liver,Combined,916,0.8498
bioaware_plain,Liver,Combined,917,0.8399
bioaware_plain,Liver,Combined,918,0.8631
bioaware_plain,Liver,Combined,919,0.8625
bioaware_plain,Liver,Combined,920,0.8594
bioaware_plain,Liver,Combined,921,0.8474
bioaware_plain,Liver,Combined,922,0.8584
bioaware_plain,Liver,Combined,923,0.8066
bioaware_plain,Liver,Combined,924,0.8532
bioaware_plain,Liver,Combined,925,0.848
bioaware_plain,Liver,Combined,926,0.8651
bioaware_plain,Liver,Combined,927,0.6857
bioaware_plain,Liver,Combined,928,0.8571
bioaware_plain,Liver,Combined,929,0.8612
bioaware_plain,Liver,Combined,930,0.8658
bioaware_plain,Liver,Combined,931,0.8648
bioaware_plain,Liver,Combined,932,0.8445
bioaware_plain,Liver,Combined,933,0.8389
bioaware_plain,Liver,Combined,934,0.8601
bioaware_plain,Liver,Combined,935,0.8555
bioaware_plain,Liver,Combined,936,0.8527
bioaware_plain,Liver,Combined,937,0.8633
bioaware_plain,Liver,Combined,938,0.8652
bioaware_plain,Liver,Combined,939,0.8584
bioaware_plain,Liver,Combined,940,0.8564
bioaware_plain,Liver,Combined,941,0.8698
bioaware_plain,Liver,Combined,942,0.8576
bioaware_plain,Liver,Combined,943,0.855
bioaware_plain,Liver,Combined,944,0.8487
bioaware_plain,Liver,Combined,945,0.8566
bioaware_plain,Liver,Combined,946,0.856
bioaware_plain,Liver,Combined,947,0.8459
bioaware_plain,Liver,Combined,948,0.8617
bioaware_plain,Liver,Combined,949,0.862
bioaware_plain,Liver,Combined,950,0.8508
bioaware_plain,Liver,Combined,951,0.8479
bioaware_plain,Liver,Combined,952,0.8562
bioaware_plain,Liver,Combined,953,0.8438
bioaware_plain,Liver,Combined,954,0.8538
bioaware_plain,Liver,Combined,955,0.8609
bioaware_plain,Liver,Combined,956,0.8545
bioaware_plain,Liver,Combined,957,0.8627
bioaware_plain,Liver,Combined,958,0.853
bioaware_plain,Liver,Combined,959,0.8525
bioaware_plain,Liver,Combined,960,0.842
bioaware_plain,Liver,Combined,961,0.8691
bioaware_plain,Liver,Combined,962,0.8507
bioaware_plain,Liver,Combined,963,0.8574
bioaware_plain,Liver,Combined,964,0.8619
bioaware_plain,Liver,Combined,965,0.852
bioaware_plain,Liver,Combined,966,0.8703
bioaware_plain,Liver,Combined,967,0.8559
bioaware_plain,Liver,Combined,968,0.8336
bioaware_plain,Liver,Combined,969,0.8606
bioaware_plain,Liver,Combined,970,0.8601
bioaware_plain,Liver,Combined,971,0.8635
bioaware_plain,Liver,Combined,972,0.8453
bioaware_plain,Liver,Combined,973,0.8431
bioaware_plain,Liver,Combined,974,0.8299
bioaware_plain,Liver,Combined,975,0.8611
bioaware_plain,Liver,Combined,976,0.8635
bioaware_plain,Liver,Combined,977,0.8606
bioaware_plain,Liver,Combined,978,0.8507
bioaware_plain,Liver,Combined,979,0.8459
bioaware_plain,Liver,Combined,980,0.8628
bioaware_plain,Liver,Combined,981,0.8475
bioaware_plain,Liver,Combined,982,0.857
bioaware_plain,Liver,Combined,983,0.8409
bioaware_plain,Liver,Combined,984,0.846
bioaware_plain,Liver,Combined,985,0.8481
bioaware_plain,Liver,Combined,986,0.856
bioaware_plain,Liver,Combined,987,0.8573
bioaware_plain,Liver,Combined,988,0.8687
bioaware_plain,Liver,Combined,989,0.858
bioaware_plain,Liver,Combined,990,0.8471
bioaware_plain,Liver,Combined,991,0.8371
bioaware_plain,Liver,Combined,992,0.8649
bioaware_plain,Liver,Combined,993,0.8545
bioaware_plain,Liver,Combined,994,0.8608
bioaware_plain,Liver,Combined,995,0.8501
bioaware_plain,Liver,Combined,996,0.8438
bioaware_plain,Liver,Combined,997,0.8571
bioaware_plain,Liver,Combined,998,0.8541
bioaware_plain,Liver,Combined,999,0.8654
bioaware_plain,Liver,Combined,1000,0.8553
bioaware_plain,Liver,ArteryTibial,1,0.669
bioaware_plain,Liver,ArteryTibial,2,0.6969
bioaware_plain,Liver,ArteryTibial,3,0.7241
bioaware_plain,Liver,ArteryTibial,4,0.7408
bioaware_plain,Liver,ArteryTibial,5,0.7714
bioaware_plain,Liver,ArteryTibial,6,0.7942
bioaware_plain,Liver,ArteryTibial,7,0.7984
bioaware_plain,Liver,ArteryTibial,8,0.8041
bioaware_plain,Liver,ArteryTibial,9,0.7984
bioaware_plain,Liver,ArteryTibial,10,0.7988
bioaware_plain,Liver,ArteryTibial,11,0.7976
bioaware_plain,Liver,ArteryTibial,12,0.81
bioaware_plain,Liver,ArteryTibial,13,0.8102
bioaware_plain,Liver,ArteryTibial,14,0.805
bioaware_plain,Liver,ArteryTibial,15,0.8033
bioaware_plain,Liver,ArteryTibial,16,0.8115
bioaware_plain,Liver,ArteryTibial,17,0.8187
bioaware_plain,Liver,ArteryTibial,18,0.8164
bioaware_plain,Liver,ArteryTibial,19,0.828
bioaware_plain,Liver,ArteryTibial,20,0.8263
bioaware_plain,Liver,ArteryTibial,21,0.8263
bioaware_plain,Liver,ArteryTibial,22,0.8103
bioaware_plain,Liver,ArteryTibial,23,0.8179
bioaware_plain,Liver,ArteryTibial,24,0.8225
bioaware_plain,Liver,ArteryTibial,25,0.8224
bioaware_plain,Liver,ArteryTibial,26,0.825
bioaware_plain,Liver,ArteryTibial,27,0.8195
bioaware_plain,Liver,ArteryTibial,28,0.8238
bioaware_plain,Liver,ArteryTibial,29,0.828
bioaware_plain,Liver,ArteryTibial,30,0.8172
bioaware_plain,Liver,ArteryTibial,31,0.8288
bioaware_plain,Liver,ArteryTibial,32,0.8356
bioaware_plain,Liver,ArteryTibial,33,0.8266
bioaware_plain,Liver,ArteryTibial,34,0.8335
bioaware_plain,Liver,ArteryTibial,35,0.8296
bioaware_plain,Liver,ArteryTibial,36,0.8329
bioaware_plain,Liver,ArteryTibial,37,0.8235
bioaware_plain,Liver,ArteryTibial,38,0.819
bioaware_plain,Liver,ArteryTibial,39,0.8381
bioaware_plain,Liver,ArteryTibial,40,0.8308
bioaware_plain,Liver,ArteryTibial,41,0.8474
bioaware_plain,Liver,ArteryTibial,42,0.8314
bioaware_plain,Liver,ArteryTibial,43,0.8371
bioaware_plain,Liver,ArteryTibial,44,0.8254
bioaware_plain,Liver,ArteryTibial,45,0.8417
bioaware_plain,Liver,ArteryTibial,46,0.8352
bioaware_plain,Liver,ArteryTibial,47,0.8007
bioaware_plain,Liver,ArteryTibial,48,0.8331
bioaware_plain,Liver,ArteryTibial,49,0.8207
bioaware_plain,Liver,ArteryTibial,50,0.8375
bioaware_plain,Liver,ArteryTibial,51,0.834
bioaware_plain,Liver,ArteryTibial,52,0.8356
bioaware_plain,Liver,ArteryTibial,53,0.8331
bioaware_plain,Liver,ArteryTibial,54,0.8397
bioaware_plain,Liver,ArteryTibial,55,0.8285
bioaware_plain,Liver,ArteryTibial,56,0.8463
bioaware_plain,Liver,ArteryTibial,57,0.8418
bioaware_plain,Liver,ArteryTibial,58,0.8438
bioaware_plain,Liver,ArteryTibial,59,0.8416
bioaware_plain,Liver,ArteryTibial,60,0.8443
bioaware_plain,Liver,ArteryTibial,61,0.8272
bioaware_plain,Liver,ArteryTibial,62,0.8303
bioaware_plain,Liver,ArteryTibial,63,0.8438
bioaware_plain,Liver,ArteryTibial,64,0.8425
bioaware_plain,Liver,ArteryTibial,65,0.8483
bioaware_plain,Liver,ArteryTibial,66,0.8109
bioaware_plain,Liver,ArteryTibial,67,0.8368
bioaware_plain,Liver,ArteryTibial,68,0.8446
bioaware_plain,Liver,ArteryTibial,69,0.8366
bioaware_plain,Liver,ArteryTibial,70,0.8426
bioaware_plain,Liver,ArteryTibial,71,0.8448
bioaware_plain,Liver,ArteryTibial,72,0.8516
bioaware_plain,Liver,ArteryTibial,73,0.8522
bioaware_plain,Liver,ArteryTibial,74,0.8346
bioaware_plain,Liver,ArteryTibial,75,0.8469
bioaware_plain,Liver,ArteryTibial,76,0.8442
bioaware_plain,Liver,ArteryTibial,77,0.8366
bioaware_plain,Liver,ArteryTibial,78,0.8364
bioaware_plain,Liver,ArteryTibial,79,0.8387
bioaware_plain,Liver,ArteryTibial,80,0.8489
bioaware_plain,Liver,ArteryTibial,81,0.8498
bioaware_plain,Liver,ArteryTibial,82,0.8535
bioaware_plain,Liver,ArteryTibial,83,0.8382
bioaware_plain,Liver,ArteryTibial,84,0.8296
bioaware_plain,Liver,ArteryTibial,85,0.8468
bioaware_plain,Liver,ArteryTibial,86,0.8162
bioaware_plain,Liver,ArteryTibial,87,0.8391
bioaware_plain,Liver,ArteryTibial,88,0.848
bioaware_plain,Liver,ArteryTibial,89,0.8247
bioaware_plain,Liver,ArteryTibial,90,0.8404
bioaware_plain,Liver,ArteryTibial,91,0.8412
bioaware_plain,Liver,ArteryTibial,92,0.85
bioaware_plain,Liver,ArteryTibial,93,0.8465
bioaware_plain,Liver,ArteryTibial,94,0.8458
bioaware_plain,Liver,ArteryTibial,95,0.8391
bioaware_plain,Liver,ArteryTibial,96,0.8433
bioaware_plain,Liver,ArteryTibial,97,0.8437
bioaware_plain,Liver,ArteryTibial,98,0.8378
bioaware_plain,Liver,ArteryTibial,99,0.847
bioaware_plain,Liver,ArteryTibial,100,0.837
bioaware_plain,Liver,ArteryTibial,101,0.8407
bioaware_plain,Liver,ArteryTibial,102,0.8358
bioaware_plain,Liver,ArteryTibial,103,0.8372
bioaware_plain,Liver,ArteryTibial,104,0.8451
bioaware_plain,Liver,ArteryTibial,105,0.8422
bioaware_plain,Liver,ArteryTibial,106,0.8462
bioaware_plain,Liver,ArteryTibial,107,0.8406
bioaware_plain,Liver,ArteryTibial,108,0.8437
bioaware_plain,Liver,ArteryTibial,109,0.8361
bioaware_plain,Liver,ArteryTibial,110,0.8458
bioaware_plain,Liver,ArteryTibial,111,0.8336
bioaware_plain,Liver,ArteryTibial,112,0.8492
bioaware_plain,Liver,ArteryTibial,113,0.8478
bioaware_plain,Liver,ArteryTibial,114,0.8358
bioaware_plain,Liver,ArteryTibial,115,0.8458
bioaware_plain,Liver,ArteryTibial,116,0.8422
bioaware_plain,Liver,ArteryTibial,117,0.8468
bioaware_plain,Liver,ArteryTibial,118,0.8386
bioaware_plain,Liver,ArteryTibial,119,0.8504
bioaware_plain,Liver,ArteryTibial,120,0.8227
bioaware_plain,Liver,ArteryTibial,121,0.8428
bioaware_plain,Liver,ArteryTibial,122,0.8285
bioaware_plain,Liver,ArteryTibial,123,0.8248
bioaware_plain,Liver,ArteryTibial,124,0.8293
bioaware_plain,Liver,ArteryTibial,125,0.8211
bioaware_plain,Liver,ArteryTibial,126,0.8435
bioaware_plain,Liver,ArteryTibial,127,0.8363
bioaware_plain,Liver,ArteryTibial,128,0.8372
bioaware_plain,Liver,ArteryTibial,129,0.8438
bioaware_plain,Liver,ArteryTibial,130,0.8213
bioaware_plain,Liver,ArteryTibial,131,0.831
bioaware_plain,Liver,ArteryTibial,132,0.8159
bioaware_plain,Liver,ArteryTibial,133,0.8394
bioaware_plain,Liver,ArteryTibial,134,0.8514
bioaware_plain,Liver,ArteryTibial,135,0.8448
bioaware_plain,Liver,ArteryTibial,136,0.8429
bioaware_plain,Liver,ArteryTibial,137,0.8524
bioaware_plain,Liver,ArteryTibial,138,0.831
bioaware_plain,Liver,ArteryTibial,139,0.8437
bioaware_plain,Liver,ArteryTibial,140,0.8455
bioaware_plain,Liver,ArteryTibial,141,0.8389
bioaware_plain,Liver,ArteryTibial,142,0.8479
bioaware_plain,Liver,ArteryTibial,143,0.8446
bioaware_plain,Liver,ArteryTibial,144,0.8379
bioaware_plain,Liver,ArteryTibial,145,0.8344
bioaware_plain,Liver,ArteryTibial,146,0.8425
bioaware_plain,Liver,ArteryTibial,147,0.8419
bioaware_plain,Liver,ArteryTibial,148,0.8328
bioaware_plain,Liver,ArteryTibial,149,0.8413
bioaware_plain,Liver,ArteryTibial,150,0.8319
bioaware_plain,Liver,ArteryTibial,151,0.8532
bioaware_plain,Liver,ArteryTibial,152,0.8444
bioaware_plain,Liver,ArteryTibial,153,0.8454
bioaware_plain,Liver,ArteryTibial,154,0.8461
bioaware_plain,Liver,ArteryTibial,155,0.8208
bioaware_plain,Liver,ArteryTibial,156,0.8326
bioaware_plain,Liver,ArteryTibial,157,0.8312
bioaware_plain,Liver,ArteryTibial,158,0.8307
bioaware_plain,Liver,ArteryTibial,159,0.8459
bioaware_plain,Liver,ArteryTibial,160,0.8381
bioaware_plain,Liver,ArteryTibial,161,0.8304
bioaware_plain,Liver,ArteryTibial,162,0.8417
bioaware_plain,Liver,ArteryTibial,163,0.8371
bioaware_plain,Liver,ArteryTibial,164,0.8371
bioaware_plain,Liver,ArteryTibial,165,0.8163
bioaware_plain,Liver,ArteryTibial,166,0.8352
bioaware_plain,Liver,ArteryTibial,167,0.8333
bioaware_plain,Liver,ArteryTibial,168,0.8375
bioaware_plain,Liver,ArteryTibial,169,0.8129
bioaware_plain,Liver,ArteryTibial,170,0.8406
bioaware_plain,Liver,ArteryTibial,171,0.8341
bioaware_plain,Liver,ArteryTibial,172,0.8144
bioaware_plain,Liver,ArteryTibial,173,0.8436
bioaware_plain,Liver,ArteryTibial,174,0.8379
bioaware_plain,Liver,ArteryTibial,175,0.8326
bioaware_plain,Liver,ArteryTibial,176,0.8434
bioaware_plain,Liver,ArteryTibial,177,0.8406
bioaware_plain,Liver,ArteryTibial,178,0.8382
bioaware_plain,Liver,ArteryTibial,179,0.8263
bioaware_plain,Liver,ArteryTibial,180,0.831
bioaware_plain,Liver,ArteryTibial,181,0.832
bioaware_plain,Liver,ArteryTibial,182,0.8365
bioaware_plain,Liver,ArteryTibial,183,0.8421
bioaware_plain,Liver,ArteryTibial,184,0.8465
bioaware_plain,Liver,ArteryTibial,185,0.8461
bioaware_plain,Liver,ArteryTibial,186,0.8354
bioaware_plain,Liver,ArteryTibial,187,0.8349
bioaware_plain,Liver,ArteryTibial,188,0.8418
bioaware_plain,Liver,ArteryTibial,189,0.8366
bioaware_plain,Liver,ArteryTibial,190,0.8152
bioaware_plain,Liver,ArteryTibial,191,0.8415
bioaware_plain,Liver,ArteryTibial,192,0.8311
bioaware_plain,Liver,ArteryTibial,193,0.8332
bioaware_plain,Liver,ArteryTibial,194,0.8367
bioaware_plain,Liver,ArteryTibial,195,0.8352
bioaware_plain,Liver,ArteryTibial,196,0.782
bioaware_plain,Liver,ArteryTibial,197,0.8402
bioaware_plain,Liver,ArteryTibial,198,0.8369
bioaware_plain,Liver,ArteryTibial,199,0.841
bioaware_plain,Liver,ArteryTibial,200,0.8475
bioaware_plain,Liver,ArteryTibial,201,0.8359
bioaware_plain,Liver,ArteryTibial,202,0.8406
bioaware_plain,Liver,ArteryTibial,203,0.8435
bioaware_plain,Liver,ArteryTibial,204,0.8421
bioaware_plain,Liver,ArteryTibial,205,0.8448
bioaware_plain,Liver,ArteryTibial,206,0.8197
bioaware_plain,Liver,ArteryTibial,207,0.8399
bioaware_plain,Liver,ArteryTibial,208,0.8421
bioaware_plain,Liver,ArteryTibial,209,0.8346
bioaware_plain,Liver,ArteryTibial,210,0.8373
bioaware_plain,Liver,ArteryTibial,211,0.8324
bioaware_plain,Liver,ArteryTibial,212,0.7997
bioaware_plain,Liver,ArteryTibial,213,0.8366
bioaware_plain,Liver,ArteryTibial,214,0.834
bioaware_plain,Liver,ArteryTibial,215,0.8319
bioaware_plain,Liver,ArteryTibial,216,0.8403
bioaware_plain,Liver,ArteryTibial,217,0.8435
bioaware_plain,Liver,ArteryTibial,218,0.8271
bioaware_plain,Liver,ArteryTibial,219,0.8336
bioaware_plain,Liver,ArteryTibial,220,0.8416
bioaware_plain,Liver,ArteryTibial,221,0.8428
bioaware_plain,Liver,ArteryTibial,222,0.8368
bioaware_plain,Liver,ArteryTibial,223,0.834
bioaware_plain,Liver,ArteryTibial,224,0.8408
bioaware_plain,Liver,ArteryTibial,225,0.8355
bioaware_plain,Liver,ArteryTibial,226,0.8316
bioaware_plain,Liver,ArteryTibial,227,0.8303
bioaware_plain,Liver,ArteryTibial,228,0.8168
bioaware_plain,Liver,ArteryTibial,229,0.8458
bioaware_plain,Liver,ArteryTibial,230,0.8184
bioaware_plain,Liver,ArteryTibial,231,0.845
bioaware_plain,Liver,ArteryTibial,232,0.8352
bioaware_plain,Liver,ArteryTibial,233,0.8074
bioaware_plain,Liver,ArteryTibial,234,0.8381
bioaware_plain,Liver,ArteryTibial,235,0.8263
bioaware_plain,Liver,ArteryTibial,236,0.8309
bioaware_plain,Liver,ArteryTibial,237,0.8421
bioaware_plain,Liver,ArteryTibial,238,0.8356
bioaware_plain,Liver,ArteryTibial,239,0.8303
bioaware_plain,Liver,ArteryTibial,240,0.8364
bioaware_plain,Liver,ArteryTibial,241,0.8217
bioaware_plain,Liver,ArteryTibial,242,0.8415
bioaware_plain,Liver,ArteryTibial,243,0.8167
bioaware_plain,Liver,ArteryTibial,244,0.8305
bioaware_plain,Liver,ArteryTibial,245,0.8278
bioaware_plain,Liver,ArteryTibial,246,0.8496
bioaware_plain,Liver,ArteryTibial,247,0.8401
bioaware_plain,Liver,ArteryTibial,248,0.828
bioaware_plain,Liver,ArteryTibial,249,0.8213
bioaware_plain,Liver,ArteryTibial,250,0.8231
bioaware_plain,Liver,ArteryTibial,251,0.8462
bioaware_plain,Liver,ArteryTibial,252,0.8445
bioaware_plain,Liver,ArteryTibial,253,0.8189
bioaware_plain,Liver,ArteryTibial,254,0.8362
bioaware_plain,Liver,ArteryTibial,255,0.818
bioaware_plain,Liver,ArteryTibial,256,0.8407
bioaware_plain,Liver,ArteryTibial,257,0.8198
bioaware_plain,Liver,ArteryTibial,258,0.8305
bioaware_plain,Liver,ArteryTibial,259,0.8165
bioaware_plain,Liver,ArteryTibial,260,0.8417
bioaware_plain,Liver,ArteryTibial,261,0.8314
bioaware_plain,Liver,ArteryTibial,262,0.8444
bioaware_plain,Liver,ArteryTibial,263,0.8055
bioaware_plain,Liver,ArteryTibial,264,0.8364
bioaware_plain,Liver,ArteryTibial,265,0.8315
bioaware_plain,Liver,ArteryTibial,266,0.8367
bioaware_plain,Liver,ArteryTibial,267,0.84
bioaware_plain,Liver,ArteryTibial,268,0.8257
bioaware_plain,Liver,ArteryTibial,269,0.8234
bioaware_plain,Liver,ArteryTibial,270,0.8378
bioaware_plain,Liver,ArteryTibial,271,0.843
bioaware_plain,Liver,ArteryTibial,272,0.8329
bioaware_plain,Liver,ArteryTibial,273,0.8387
bioaware_plain,Liver,ArteryTibial,274,0.8397
bioaware_plain,Liver,ArteryTibial,275,0.8345
bioaware_plain,Liver,ArteryTibial,276,0.8411
bioaware_plain,Liver,ArteryTibial,277,0.8367
bioaware_plain,Liver,ArteryTibial,278,0.8317
bioaware_plain,Liver,ArteryTibial,279,0.8428
bioaware_plain,Liver,ArteryTibial,280,0.8406
bioaware_plain,Liver,ArteryTibial,281,0.8405
bioaware_plain,Liver,ArteryTibial,282,0.8211
bioaware_plain,Liver,ArteryTibial,283,0.8377
bioaware_plain,Liver,ArteryTibial,284,0.8339
bioaware_plain,Liver,ArteryTibial,285,0.8205
bioaware_plain,Liver,ArteryTibial,286,0.8491
bioaware_plain,Liver,ArteryTibial,287,0.8257
bioaware_plain,Liver,ArteryTibial,288,0.8217
bioaware_plain,Liver,ArteryTibial,289,0.8426
bioaware_plain,Liver,ArteryTibial,290,0.8475
bioaware_plain,Liver,ArteryTibial,291,0.8262
bioaware_plain,Liver,ArteryTibial,292,0.7995
bioaware_plain,Liver,ArteryTibial,293,0.8503
bioaware_plain,Liver,ArteryTibial,294,0.8137
bioaware_plain,Liver,ArteryTibial,295,0.8373
bioaware_plain,Liver,ArteryTibial,296,0.8323
bioaware_plain,Liver,ArteryTibial,297,0.8352
bioaware_plain,Liver,ArteryTibial,298,0.8242
bioaware_plain,Liver,ArteryTibial,299,0.8319
bioaware_plain,Liver,ArteryTibial,300,0.8345
bioaware_plain,Liver,ArteryTibial,301,0.8368
bioaware_plain,Liver,ArteryTibial,302,0.84
bioaware_plain,Liver,ArteryTibial,303,0.8412
bioaware_plain,Liver,ArteryTibial,304,0.8354
bioaware_plain,Liver,ArteryTibial,305,0.8399
bioaware_plain,Liver,ArteryTibial,306,0.8315
bioaware_plain,Liver,ArteryTibial,307,0.835
bioaware_plain,Liver,ArteryTibial,308,0.8331
bioaware_plain,Liver,ArteryTibial,309,0.826
